图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-4-预测ID,top-4-预测名称,top-n预测正确,FMP-ED-预测置信度,FMP-LD-预测置信度,FMP-MD-预测置信度,FMP-OM-预测置信度,FMP-SD-预测置信度,HFP-ED-预测置信度,HFP-LD-预测置信度,HFP-MD-预测置信度,HFP-OM-预测置信度,HFP-SD-预测置信度,SJP-ED-预测置信度,SJP-LD-预测置信度,SJP-MD-预测置信度,SJP-OM-预测置信度,SJP-SD-预测置信度
../Image/Train_Image\test\FMP-SD\IMG_20230523_172816.jpg,4,FMP-SD,4.0,FMP-SD,0.0,FMP-ED,1.0,FMP-LD,2.0,FMP-MD,1.0,0.00087738485,0.00056195504,0.00034367092,4.2678e-07,0.9982133,1.102312e-06,2.053703e-09,6.9219574e-08,2.9957044e-09,4.6525946e-07,6.396739e-07,3.9482857e-09,6.315634e-07,1.412329e-08,4.4302658e-07
../Image/Train_Image\test\FMP-SD\IMG_20230523_172817_1.jpg,4,FMP-SD,4.0,FMP-SD,1.0,FMP-LD,2.0,FMP-MD,0.0,FMP-ED,1.0,0.0015410142,0.0107884705,0.006437533,9.292874e-05,0.9803006,6.151958e-05,1.8832785e-06,6.623247e-07,2.5174722e-06,0.00015949602,0.00052333,2.6148686e-07,2.8639894e-05,9.891039e-06,5.12261e-05
../Image/Train_Image\test\FMP-SD\IMG_20230523_172820.jpg,4,FMP-SD,4.0,FMP-SD,1.0,FMP-LD,2.0,FMP-MD,0.0,FMP-ED,1.0,0.0029167682,0.017522253,0.0061649545,5.0199983e-06,0.9732613,9.867392e-06,2.4254507e-06,2.483826e-06,8.422568e-07,4.884001e-06,7.3563344e-05,3.2348623e-07,7.835194e-06,6.49339e-07,2.6761747e-05
../Image/Train_Image\test\FMP-SD\IMG_20230523_172821_1.jpg,4,FMP-SD,4.0,FMP-SD,2.0,FMP-MD,0.0,FMP-ED,1.0,FMP-LD,1.0,0.00029355634,8.196536e-05,0.002412411,2.3649642e-07,0.9972097,4.4712442e-07,6.3762515e-09,2.5467053e-09,1.3383282e-09,5.5248655e-08,7.3750914e-07,3.8993805e-10,1.9982515e-07,6.3230963e-09,6.255519e-07
../Image/Train_Image\test\FMP-SD\IMG_20230523_172823_2.jpg,4,FMP-SD,4.0,FMP-SD,2.0,FMP-MD,1.0,FMP-LD,0.0,FMP-ED,1.0,3.015739e-05,0.00012380056,0.0012533971,3.6390213e-07,0.998579,5.966293e-08,1.2393804e-08,1.909934e-08,7.835932e-09,3.220264e-07,7.896205e-06,4.504245e-09,6.644038e-07,3.6275576e-08,4.2103006e-06
../Image/Train_Image\test\FMP-SD\IMG_20230523_172825_1.jpg,4,FMP-SD,4.0,FMP-SD,0.0,FMP-ED,1.0,FMP-LD,2.0,FMP-MD,1.0,0.0013633125,0.00023737822,0.00019883484,3.483334e-07,0.9981839,6.116524e-06,7.918925e-08,1.2935338e-07,8.5420105e-08,2.08716e-06,4.8397224e-06,8.86402e-09,1.1333309e-06,3.9399943e-08,1.6521285e-06
../Image/Train_Image\test\FMP-SD\IMG_20230523_172828.jpg,4,FMP-SD,4.0,FMP-SD,1.0,FMP-LD,2.0,FMP-MD,0.0,FMP-ED,1.0,0.000972609,0.0060312906,0.001630698,2.1888857e-06,0.9911642,0.00010642545,6.3942076e-07,6.246181e-07,3.1014932e-07,9.880152e-06,6.216012e-05,1.3740734e-07,6.1026553e-06,4.15508e-07,1.2280825e-05
../Image/Train_Image\test\FMP-SD\IMG_20230523_172830_1.jpg,4,FMP-SD,4.0,FMP-SD,2.0,FMP-MD,1.0,FMP-LD,0.0,FMP-ED,1.0,0.0008000074,0.001576182,0.013082644,7.834638e-06,0.9842301,2.0272832e-06,8.668421e-07,2.438369e-07,1.14316094e-07,8.280522e-06,0.00026254196,9.274106e-08,2.1291375e-05,1.9156664e-06,5.9096838e-06
../Image/Train_Image\test\FMP-SD\IMG_20230523_172831_3.jpg,4,FMP-SD,4.0,FMP-SD,1.0,FMP-LD,2.0,FMP-MD,0.0,FMP-ED,1.0,5.592352e-05,0.00048681122,0.00029058862,6.5987587e-07,0.9991615,2.4141065e-07,1.1858297e-08,1.1980836e-08,2.9895286e-08,7.345945e-08,1.6079922e-06,2.7981724e-09,7.4469136e-07,6.5656735e-08,1.7469043e-06
../Image/Train_Image\test\FMP-SD\IMG_20230523_172834.jpg,4,FMP-SD,4.0,FMP-SD,1.0,FMP-LD,0.0,FMP-ED,2.0,FMP-MD,1.0,0.0005517954,0.0023739138,0.00019805333,2.150883e-05,0.9968316,1.2843851e-07,3.6594085e-06,4.970837e-08,4.891644e-06,2.3848074e-07,7.917457e-06,4.607051e-08,1.8850067e-06,1.3764253e-06,2.8671463e-06
../Image/Train_Image\test\FMP-SD\IMG_20230523_172835_1.jpg,4,FMP-SD,4.0,FMP-SD,2.0,FMP-MD,1.0,FMP-LD,0.0,FMP-ED,1.0,0.006757303,0.008175932,0.015642868,2.502836e-05,0.96918136,3.3064982e-05,1.077527e-06,1.3406243e-06,4.035583e-06,5.185168e-06,3.0170104e-05,1.6017552e-07,3.399675e-05,2.0600462e-06,0.000106408515
../Image/Train_Image\test\FMP-SD\IMG_20230523_172842.jpg,4,FMP-SD,4.0,FMP-SD,2.0,FMP-MD,0.0,FMP-ED,1.0,FMP-LD,1.0,0.0008672844,0.0006477318,0.0021025618,1.3687502e-05,0.9963528,1.5489359e-06,1.691667e-06,7.9949467e-07,9.2270574e-07,3.9245692e-06,4.4804433e-06,2.9617688e-09,1.0556862e-06,3.3120358e-07,1.1919834e-06
../Image/Train_Image\test\FMP-SD\IMG_20230523_172843_1.jpg,4,FMP-SD,4.0,FMP-SD,2.0,FMP-MD,0.0,FMP-ED,1.0,FMP-LD,1.0,0.00042863147,0.00010029413,0.0017095787,2.1318588e-07,0.99775165,1.0225611e-07,1.8184255e-07,4.6797442e-07,1.5070151e-08,5.6322633e-06,1.8042874e-06,1.0409016e-10,1.0598436e-06,2.7768546e-10,3.8023197e-07
../Image/Train_Image\test\FMP-SD\IMG_20230523_172845_1.jpg,4,FMP-SD,4.0,FMP-SD,2.0,FMP-MD,1.0,FMP-LD,0.0,FMP-ED,1.0,5.741711e-06,7.3300354e-05,0.00030180984,6.939729e-08,0.99961805,1.5912475e-07,4.087123e-09,9.583815e-08,1.17092736e-08,1.7335157e-07,3.3845689e-07,1.2370943e-09,2.237661e-07,3.645084e-09,8.119991e-08
../Image/Train_Image\test\FMP-SD\IMG_20230523_172847_2.jpg,4,FMP-SD,4.0,FMP-SD,2.0,FMP-MD,1.0,FMP-LD,0.0,FMP-ED,1.0,3.853588e-05,0.00010301098,0.0012767187,8.26454e-08,0.9985796,3.552657e-08,2.5267516e-08,1.6396758e-08,3.4663838e-08,6.194614e-08,9.4147435e-07,2.6814084e-09,5.4596603e-07,1.966977e-08,3.8507736e-07
../Image/Train_Image\test\FMP-SD\IMG_20230523_172849_1.jpg,4,FMP-SD,4.0,FMP-SD,0.0,FMP-ED,2.0,FMP-MD,1.0,FMP-LD,1.0,0.00018933906,9.225168e-05,0.00018665855,4.2615916e-06,0.9995221,1.4201811e-07,2.6205234e-07,2.3247549e-07,7.570737e-08,6.480417e-07,2.3967798e-06,2.6037905e-09,1.3202664e-06,2.7747792e-08,2.8227487e-07
../Image/Train_Image\test\FMP-SD\IMG_20230523_172852.jpg,4,FMP-SD,4.0,FMP-SD,0.0,FMP-ED,2.0,FMP-MD,1.0,FMP-LD,1.0,0.0027545346,0.0007501693,0.0016258352,2.816039e-06,0.9948584,1.10219155e-07,2.2361448e-07,3.1956418e-07,3.3966387e-08,7.769792e-09,6.1818087e-06,8.7868965e-09,1.0405234e-06,1.0732634e-08,3.4419534e-07
../Image/Train_Image\test\FMP-SD\IMG_20230523_172853.jpg,4,FMP-SD,4.0,FMP-SD,2.0,FMP-MD,0.0,FMP-ED,1.0,FMP-LD,1.0,0.0002170791,8.137036e-05,0.00022535681,1.2861499e-06,0.99947435,1.552004e-08,7.043807e-08,1.3048261e-08,3.2883616e-09,3.5979543e-08,3.225931e-07,2.1987465e-09,8.1934004e-08,4.7519975e-09,8.045918e-09
../Image/Train_Image\test\FMP-SD\IMG_20230523_172856.jpg,4,FMP-SD,4.0,FMP-SD,1.0,FMP-LD,0.0,FMP-ED,2.0,FMP-MD,1.0,0.014437095,0.015740188,0.0022456562,0.0016025512,0.9657205,4.425851e-06,3.9739967e-05,1.2627546e-05,3.149782e-05,1.8504529e-06,0.00013671255,2.0604695e-07,1.3260059e-05,1.746372e-06,1.1949889e-05
../Image/Train_Image\test\FMP-SD\IMG_20230523_172858.jpg,4,FMP-SD,4.0,FMP-SD,2.0,FMP-MD,0.0,FMP-ED,1.0,FMP-LD,1.0,0.0040315096,0.0009219729,0.02973968,6.141223e-05,0.9651464,3.9822882e-07,3.496033e-06,1.8926929e-06,3.1502025e-06,6.267549e-06,4.740011e-05,1.1316087e-06,2.2632326e-05,3.4727132e-06,9.143728e-06
../Image/Train_Image\test\FMP-SD\IMG_20230523_172900.jpg,4,FMP-SD,4.0,FMP-SD,2.0,FMP-MD,1.0,FMP-LD,0.0,FMP-ED,1.0,0.0010641766,0.006963308,0.012867301,8.8658424e-05,0.9787377,8.13227e-07,1.2147951e-06,9.048839e-07,2.620489e-06,5.4128473e-06,0.00022026783,6.393428e-08,3.395969e-05,1.358963e-06,1.2243166e-05
../Image/Train_Image\test\FMP-SD\IMG_20230523_172902_1.jpg,4,FMP-SD,4.0,FMP-SD,0.0,FMP-ED,2.0,FMP-MD,1.0,FMP-LD,1.0,0.00013984035,5.3297397e-05,8.188452e-05,3.9215095e-07,0.99972385,8.93914e-08,1.03696436e-07,7.295412e-08,3.745399e-08,7.258686e-08,2.0753659e-07,2.6318492e-10,1.3609558e-07,1.1410883e-09,4.0997854e-08
../Image/Train_Image\test\FMP-SD\IMG_20230523_172906_1.jpg,4,FMP-SD,4.0,FMP-SD,1.0,FMP-LD,2.0,FMP-MD,0.0,FMP-ED,1.0,0.00012596879,0.0017827479,0.00034164428,1.2454431e-06,0.99774665,3.123437e-07,1.4706056e-07,2.2729924e-07,6.4838005e-08,1.4989303e-07,3.3515465e-07,1.2396064e-09,1.5359785e-07,1.22684884e-08,3.4419395e-07
../Image/Train_Image\test\FMP-SD\IMG_20230523_172908_2.jpg,4,FMP-SD,4.0,FMP-SD,2.0,FMP-MD,1.0,FMP-LD,0.0,FMP-ED,1.0,1.8814999e-05,2.3667159e-05,4.2453943e-05,2.4187534e-08,0.9999136,1.6629478e-08,1.4866978e-07,4.117531e-08,6.599501e-09,1.171559e-07,8.350534e-07,2.7636688e-11,2.4176705e-07,4.7534304e-10,1.937682e-08
../Image/Train_Image\test\FMP-SD\IMG_20230523_172910_1.jpg,4,FMP-SD,4.0,FMP-SD,2.0,FMP-MD,0.0,FMP-ED,1.0,FMP-LD,1.0,7.954111e-05,5.8908692e-05,0.00010976379,2.2309227e-05,0.99972254,6.374765e-08,5.7849146e-08,2.5579823e-07,2.931037e-08,3.8058e-07,5.1181805e-06,3.5270304e-09,5.941858e-07,6.596192e-08,2.6972805e-07
../Image/Train_Image\test\FMP-SD\IMG_20230523_172912.jpg,4,FMP-SD,4.0,FMP-SD,2.0,FMP-MD,1.0,FMP-LD,0.0,FMP-ED,1.0,0.0011020397,0.0012248536,0.007263896,6.288263e-06,0.99031407,6.5929406e-08,2.1805467e-07,5.319465e-07,1.6637166e-08,5.563405e-06,5.9449016e-05,1.635924e-09,2.1270202e-05,2.1177184e-08,1.6816322e-06
../Image/Train_Image\test\FMP-SD\IMG_20230523_172914.jpg,4,FMP-SD,4.0,FMP-SD,1.0,FMP-LD,2.0,FMP-MD,0.0,FMP-ED,1.0,2.0982938e-05,9.337581e-05,2.4278293e-05,2.3593382e-06,0.99985313,5.3517073e-08,1.338087e-07,4.514808e-07,4.4060588e-08,2.0311493e-06,2.6582895e-06,2.8544425e-10,3.58866e-07,3.0561175e-08,5.0405024e-08
../Image/Train_Image\test\FMP-SD\IMG_20230523_172916_1.jpg,4,FMP-SD,4.0,FMP-SD,2.0,FMP-MD,0.0,FMP-ED,1.0,FMP-LD,1.0,0.00093487074,2.178876e-05,0.0017207176,5.800295e-06,0.9973144,1.5200555e-08,8.3904666e-08,1.5536834e-07,3.332791e-07,6.6018346e-09,1.344699e-06,3.0285878e-09,2.115326e-07,5.56202e-08,2.2365916e-07
../Image/Train_Image\test\FMP-SD\IMG_20230523_172918_1.jpg,4,FMP-SD,4.0,FMP-SD,0.0,FMP-ED,1.0,FMP-LD,2.0,FMP-MD,1.0,0.0018379737,0.0014412036,0.0004790285,3.6568646e-05,0.996084,3.7619461e-06,1.2143565e-06,6.068929e-06,2.703312e-08,6.891671e-06,1.9681434e-05,1.7461153e-08,2.4446195e-05,1.7361963e-07,5.8876936e-05
../Image/Train_Image\test\FMP-SD\IMG_20230523_172920.jpg,4,FMP-SD,4.0,FMP-SD,2.0,FMP-MD,1.0,FMP-LD,0.0,FMP-ED,1.0,8.7982575e-05,9.47794e-05,0.00022066734,1.5271263e-06,0.9995857,3.543257e-08,2.3201804e-07,4.242665e-08,2.9690407e-08,9.4905573e-07,5.825437e-06,8.6336427e-10,1.9075778e-06,1.01371135e-07,1.8204013e-07
../Image/Train_Image\test\FMP-SD\IMG_20230523_172922_1.jpg,4,FMP-SD,4.0,FMP-SD,2.0,FMP-MD,0.0,FMP-ED,1.0,FMP-LD,1.0,0.00095278793,0.000314267,0.0011894419,8.565651e-06,0.997494,8.149324e-07,2.3708703e-06,1.0933355e-06,4.7986276e-07,1.8558648e-06,2.470888e-05,3.535249e-08,7.701903e-06,2.094271e-07,1.6110275e-06
../Image/Train_Image\test\FMP-SD\IMG_20230523_172924.jpg,4,FMP-SD,4.0,FMP-SD,2.0,FMP-MD,0.0,FMP-ED,1.0,FMP-LD,1.0,0.0013170872,0.00027797787,0.0038940823,2.7756723e-06,0.99448794,5.549148e-07,2.817922e-07,1.1213731e-07,2.3424975e-07,5.984382e-06,9.308033e-06,1.3914509e-08,2.5019547e-06,1.04478815e-07,1.0504074e-06
../Image/Train_Image\test\HFP-ED\IMG_20230416_094803_1.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,0.0,FMP-ED,4.0,FMP-SD,1.0,0.00093762693,1.1665126e-05,1.918149e-05,3.3864723e-07,0.000116129515,0.9976928,6.7746216e-05,7.040939e-05,1.2030424e-07,0.0010263785,5.992336e-06,5.33443e-07,8.85202e-06,9.305755e-07,4.1294545e-05
../Image/Train_Image\test\HFP-ED\IMG_20230416_094804.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,0.0,FMP-ED,2.0,FMP-MD,1.0,0.0017516606,7.320425e-05,0.0003318539,7.1212435e-07,0.00024755212,0.97703606,0.00011503681,7.181095e-05,7.871035e-07,0.020058822,9.994791e-05,1.519242e-06,0.00011829546,1.6405758e-06,9.110851e-05
../Image/Train_Image\test\HFP-ED\IMG_20230416_094804_1.jpg,5,HFP-ED,5.0,HFP-ED,0.0,FMP-ED,9.0,HFP-SD,2.0,FMP-MD,1.0,0.0021881997,7.8686735e-06,9.911762e-05,3.4882564e-07,6.650261e-05,0.995723,6.697713e-06,3.0163823e-05,2.2385322e-07,0.0018007607,1.8710265e-06,1.0612224e-07,5.8312517e-06,4.6268198e-07,6.8810354e-05
../Image/Train_Image\test\HFP-ED\IMG_20230416_094809.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,7.0,HFP-MD,14.0,SJP-SD,1.0,4.0323634e-06,1.8410307e-06,9.647797e-07,6.9826678e-09,2.9943242e-06,0.99967957,1.4657184e-07,2.5986215e-05,1.9611615e-10,0.00027568676,4.292979e-07,4.208165e-08,1.5638935e-06,1.1818664e-08,6.7506517e-06
../Image/Train_Image\test\HFP-ED\IMG_20230416_094810.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,4.0,FMP-SD,7.0,HFP-MD,1.0,4.049703e-06,6.155804e-06,1.34192005e-05,6.740522e-08,8.2385275e-05,0.99936825,3.327453e-07,3.087957e-05,3.320216e-09,0.0004721318,1.0269498e-05,3.3867576e-07,4.8221386e-06,1.4138722e-07,6.678883e-06
../Image/Train_Image\test\HFP-ED\IMG_20230416_094811.jpg,5,HFP-ED,5.0,HFP-ED,7.0,HFP-MD,0.0,FMP-ED,10.0,SJP-ED,1.0,0.00025196336,1.6779184e-05,1.5516802e-05,4.0383998e-06,4.6023946e-05,0.99858415,1.04291885e-05,0.00069843396,5.3320113e-09,4.7814858e-05,0.00016177932,7.885841e-07,3.724816e-05,4.8201633e-07,0.00012454132
../Image/Train_Image\test\HFP-ED\IMG_20230416_094813_2.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,0.0,FMP-ED,14.0,SJP-SD,1.0,0.0007455171,2.2241622e-05,4.2337393e-05,4.0177065e-06,1.4667345e-05,0.9974642,1.1373068e-05,6.596307e-05,1.9536774e-08,0.0014591373,1.3895135e-05,1.2021316e-05,8.1366825e-06,1.7309532e-06,0.00013467121
../Image/Train_Image\test\HFP-ED\IMG_20230416_094814.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,14.0,SJP-SD,0.0,FMP-ED,1.0,0.00022449328,2.456532e-05,1.9496421e-05,9.945406e-07,1.0732233e-05,0.9972486,7.1556137e-06,9.311189e-05,2.157105e-08,0.0019980343,6.0731603e-05,6.0267575e-06,2.7270695e-05,1.1690066e-06,0.0002775921
../Image/Train_Image\test\HFP-ED\IMG_20230416_094814_1.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,7.0,HFP-MD,1.0,FMP-LD,1.0,0.000113414346,0.00021968382,7.4584614e-06,1.110954e-06,6.3111743e-06,0.9975592,4.7994774e-05,0.00035770703,3.5852835e-08,0.0013107397,0.00013649353,1.2370066e-06,9.669338e-05,1.2071857e-06,0.00014068616
../Image/Train_Image\test\HFP-ED\IMG_20230416_094817_1.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,0.0,FMP-ED,12.0,SJP-MD,1.0,0.004061997,3.432879e-05,0.00011488549,3.6680445e-05,0.0002895891,0.96296406,0.0002445861,0.0006885351,7.113884e-07,0.030010324,0.00058764796,6.9158596e-06,0.0007177715,8.534183e-06,0.00023343197
../Image/Train_Image\test\HFP-ED\IMG_20230416_094818.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,4.0,FMP-SD,0.0,FMP-ED,1.0,7.07381e-05,1.6019678e-05,1.6619183e-06,2.3557932e-07,0.0001286505,0.9927148,1.0675233e-05,2.3277638e-05,7.2618294e-09,0.0069823433,1.6264474e-05,5.1887616e-07,2.159041e-05,1.445473e-06,1.1779962e-05
../Image/Train_Image\test\HFP-ED\IMG_20230416_094818_1.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,0.0,FMP-ED,7.0,HFP-MD,1.0,0.0003440438,6.4370893e-06,1.2088043e-05,1.184325e-06,0.00017353386,0.9913912,1.1861319e-05,0.00020823587,3.1390275e-08,0.0076319193,0.00010160139,1.1472349e-06,7.7396944e-05,2.3433652e-06,3.6848753e-05
../Image/Train_Image\test\HFP-ED\IMG_20230416_094839_1.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,7.0,HFP-MD,0.0,FMP-ED,1.0,4.261907e-06,2.706762e-07,5.438811e-07,8.220872e-08,7.600023e-07,0.9995123,1.7417145e-06,6.085327e-05,2.860593e-09,0.0004175688,5.4205884e-07,8.369945e-08,3.9443142e-07,1.6576484e-08,5.157737e-07
../Image/Train_Image\test\HFP-ED\IMG_20230416_094840.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,7.0,HFP-MD,6.0,HFP-LD,1.0,7.307135e-06,1.1307452e-06,1.7363749e-06,1.0466538e-07,9.526844e-07,0.9993907,1.9994199e-05,2.907727e-05,2.2801165e-09,0.000547699,3.195533e-07,7.181502e-08,3.680808e-07,1.9685784e-08,4.668391e-07
../Image/Train_Image\test\HFP-ED\IMG_20230416_094842_3.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,7.0,HFP-MD,14.0,SJP-SD,1.0,2.493898e-05,8.470079e-06,4.735871e-06,4.1059388e-07,4.995965e-06,0.9992455,8.347348e-06,0.00030542517,5.3689888e-08,0.0003521059,3.3401955e-06,1.148718e-06,2.5733852e-06,4.2416679e-07,3.7505593e-05
../Image/Train_Image\test\HFP-ED\IMG_20230416_094843.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,7.0,HFP-MD,0.0,FMP-ED,1.0,0.000102446196,5.067147e-07,6.0937662e-05,1.5671853e-06,1.41248465e-05,0.9992304,1.3227837e-07,0.0001845682,1.1736986e-07,0.00035855122,8.181806e-06,3.2702854e-07,4.719651e-07,9.537586e-07,3.686305e-05
../Image/Train_Image\test\HFP-ED\IMG_20230416_094844.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,4.0,FMP-SD,0.0,FMP-ED,1.0,0.00022309835,6.973321e-05,2.7967022e-05,6.0867694e-07,0.001551655,0.9948626,3.304904e-05,0.00016342224,8.114817e-08,0.0030265588,2.2571689e-05,1.081167e-06,2.789328e-06,3.5028694e-07,1.437036e-05
../Image/Train_Image\test\HFP-ED\IMG_20230416_094849.jpg,5,HFP-ED,5.0,HFP-ED,7.0,HFP-MD,9.0,HFP-SD,6.0,HFP-LD,1.0,6.0945337e-07,1.3065542e-05,1.16002255e-07,1.2025898e-06,4.7272306e-06,0.9972989,1.6712165e-05,0.0026328,3.9542775e-07,1.9893316e-05,3.8797316e-06,5.3842064e-07,2.952531e-07,5.0290384e-07,6.4749543e-06
../Image/Train_Image\test\HFP-ED\IMG_20230416_094849_1.jpg,5,HFP-ED,5.0,HFP-ED,7.0,HFP-MD,6.0,HFP-LD,9.0,HFP-SD,1.0,9.958568e-05,9.5144016e-05,2.220267e-05,3.2434906e-05,0.00012698246,0.9462634,0.00078292267,0.051698904,4.1635365e-05,0.00040812255,2.6797217e-05,3.3057863e-06,2.7992597e-05,1.0096285e-05,0.00036041497
../Image/Train_Image\test\HFP-ED\IMG_20230416_094851.jpg,5,HFP-ED,5.0,HFP-ED,7.0,HFP-MD,14.0,SJP-SD,6.0,HFP-LD,1.0,0.00020046768,0.00028856113,2.7868912e-06,0.0004488672,3.673019e-05,0.75619686,0.0012160238,0.23660025,2.2755718e-05,1.6075028e-05,6.1790415e-05,1.767776e-05,2.4096862e-05,0.0003856995,0.0044814544
../Image/Train_Image\test\HFP-ED\IMG_20230416_094854.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,7.0,HFP-MD,6.0,HFP-LD,1.0,8.399603e-06,1.5238826e-05,4.5463673e-07,5.976837e-08,1.4535866e-06,0.999617,1.6936205e-05,0.00014308175,4.7048307e-08,0.00019270655,2.6470857e-06,2.4661226e-08,1.882934e-07,4.4482718e-08,1.7649226e-06
../Image/Train_Image\test\HFP-ED\IMG_20230416_094855.jpg,5,HFP-ED,5.0,HFP-ED,7.0,HFP-MD,9.0,HFP-SD,14.0,SJP-SD,1.0,4.6415e-07,7.986008e-08,1.13889854e-07,7.466227e-09,2.6436481e-07,0.99996495,1.1270228e-06,2.2447375e-05,8.497665e-10,8.915963e-06,4.1099437e-08,6.0006777e-09,2.9706715e-08,1.8507615e-09,1.665257e-06
../Image/Train_Image\test\HFP-ED\IMG_20230416_094855_1.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,7.0,HFP-MD,6.0,HFP-LD,1.0,2.5938607e-06,3.1451573e-06,3.7619836e-07,7.691822e-08,2.8874251e-06,0.9994972,2.2796074e-05,4.396791e-05,3.384287e-08,0.00042615793,9.2687166e-08,2.5094302e-08,5.8277045e-08,1.43374095e-08,5.5223217e-07
../Image/Train_Image\test\HFP-ED\IMG_20230416_094928.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,0.0,FMP-ED,1.0,FMP-LD,1.0,0.00030162116,0.00010718458,7.099994e-06,5.0403935e-07,9.061688e-06,0.99920183,7.108907e-07,2.0343328e-05,7.402375e-08,0.000307527,4.6999935e-06,5.441696e-07,3.8861944e-07,8.003281e-08,3.8185488e-05
../Image/Train_Image\test\HFP-ED\IMG_20230416_094928_1.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,0.0,FMP-ED,7.0,HFP-MD,1.0,0.00011772761,2.4234141e-05,2.0217847e-06,1.5344656e-05,2.7546819e-06,0.9938339,1.6023342e-06,2.72622e-05,3.5318183e-07,0.0059350072,7.3314186e-07,9.354416e-06,6.162967e-07,3.3541696e-06,2.566181e-05
../Image/Train_Image\test\HFP-ED\IMG_20230416_094929.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,0.0,FMP-ED,7.0,HFP-MD,1.0,0.0004663844,7.9975376e-05,0.00014622587,7.86428e-05,1.8952842e-05,0.9977028,3.6075771e-06,0.00018823355,1.7476218e-07,0.0012369736,1.4342509e-06,8.88606e-06,8.3879195e-07,2.9316643e-06,6.380597e-05
../Image/Train_Image\test\HFP-ED\IMG_20230416_094932_1.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,0.0,FMP-ED,14.0,SJP-SD,1.0,0.00096486637,2.654062e-05,3.9838083e-05,3.0125254e-06,7.767223e-06,0.9976515,2.0041955e-07,3.624951e-05,1.320268e-07,0.0011469605,7.044418e-06,6.7055103e-06,3.5643038e-06,4.9326013e-06,0.00010071076
../Image/Train_Image\test\HFP-ED\IMG_20230416_094932_2.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,0.0,FMP-ED,7.0,HFP-MD,1.0,0.0010099534,8.777996e-05,3.018756e-06,1.2293962e-05,1.08786635e-05,0.9971335,7.3063197e-06,0.0001228778,1.5774166e-06,0.001567224,1.0747987e-05,3.8058197e-06,1.2387733e-06,1.5933704e-06,2.6320758e-05
../Image/Train_Image\test\HFP-ED\IMG_20230416_094933.jpg,5,HFP-ED,5.0,HFP-ED,0.0,FMP-ED,9.0,HFP-SD,7.0,HFP-MD,1.0,0.00026568727,4.9427774e-05,2.2872995e-05,5.4989814e-06,1.1958373e-05,0.99942124,4.719839e-06,4.987552e-05,6.956831e-09,0.00015328499,1.89844e-07,2.7913535e-07,4.7171437e-08,1.14581184e-07,1.4881554e-05
../Image/Train_Image\test\HFP-ED\IMG_20230416_094939.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,2.0,FMP-MD,0.0,FMP-ED,1.0,0.00012897188,3.70447e-05,0.00014334847,5.832208e-07,4.7346566e-05,0.99824405,9.761221e-06,1.8391016e-05,5.873493e-08,0.0013384855,2.4098492e-06,1.7653514e-06,3.5824287e-06,9.44181e-06,1.4904852e-05
../Image/Train_Image\test\HFP-ED\IMG_20230416_094939_1.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,0.0,FMP-ED,1.0,FMP-LD,1.0,6.0967108e-05,2.1396843e-06,4.6151183e-07,1.1808005e-07,4.7397302e-07,0.9994425,5.472603e-07,1.0106932e-06,2.2060288e-08,0.0004877655,2.1674298e-07,9.325116e-07,6.7958766e-08,1.8075572e-06,9.718676e-07
../Image/Train_Image\test\HFP-ED\IMG_20230416_094939_2.jpg,5,HFP-ED,5.0,HFP-ED,9.0,HFP-SD,0.0,FMP-ED,7.0,HFP-MD,1.0,0.00025631086,1.2654688e-06,2.2756008e-06,2.3420666e-06,8.810417e-07,0.99937147,1.4365928e-07,5.7795583e-06,1.0555503e-08,0.00035341395,1.8357818e-07,1.3825812e-06,1.7241793e-07,1.3325655e-06,3.090962e-06
