图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-4-预测ID,top-4-预测名称,top-n预测正确,开花成熟-中旱-预测置信度,开花成熟-轻旱-预测置信度,开花成熟-适宜-预测置信度,开花成熟-重旱-预测置信度,抽穗开花-中旱-预测置信度,抽穗开花-轻旱-预测置信度,抽穗开花-适宜-预测置信度,抽穗开花-重旱-预测置信度,起身拔节-中旱-预测置信度,起身拔节-轻旱-预测置信度,起身拔节-适宜-预测置信度,起身拔节-重旱-预测置信度
../Image/Train_Image\test\开花成熟-重旱\IMG_20230523_172924.jpg,3,开花成熟-重旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,4.0,抽穗开花-中旱,0.0,开花成熟-中旱,1.0,3.537363e-08,1.4653463e-07,1.756761e-09,0.99999976,6.90365e-08,7.050155e-09,4.8246998e-09,2.81566e-10,3.449485e-09,1.6787183e-10,5.568193e-09,7.3008604e-09
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111814_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,8.0,起身拔节-中旱,1.0,1.1345812e-07,3.932898e-06,8.4717435e-08,1.2421178e-05,0.996752,0.003223653,4.092536e-08,2.1111262e-06,5.330389e-06,1.14610216e-07,5.0278763e-09,7.3083385e-08
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111815_3.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,8.0,起身拔节-中旱,1.0,0.0010166501,0.008550449,0.00021855022,0.11819488,0.48780176,0.35280332,0.00021935729,0.0012674998,0.025013085,0.0018613529,0.00065088685,0.0012804354
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111818.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,8.0,起身拔节-中旱,1.0,1.7370034e-05,0.0002652432,1.954151e-06,0.003417182,0.9882487,0.0074702925,9.2093467e-07,4.234532e-05,0.00051220576,7.89838e-06,1.3585827e-06,8.679036e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111819_3.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,2.784463e-06,0.00014609641,1.3452794e-06,0.0009935366,0.9969602,0.0018245889,1.383178e-07,2.80427e-05,3.681917e-05,1.8353032e-06,1.8341457e-07,2.521947e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111829.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,2.0209389e-05,0.00016344436,2.3178289e-05,0.00047863252,0.8876678,0.11149771,2.6507103e-06,3.157413e-05,7.885215e-05,1.1449054e-05,3.341347e-06,1.0259684e-05
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111830_3.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,3.877907e-06,6.444677e-05,1.8562447e-06,0.00017218025,0.9732389,0.026444351,5.6216936e-07,6.172442e-06,6.127484e-05,2.4270055e-06,2.9676332e-07,1.9730398e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111832_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,4.998196e-07,2.9800542e-05,4.4892627e-07,0.00018800693,0.9935883,0.0061822636,1.4718609e-07,2.4867754e-06,7.006902e-06,3.9680145e-07,1.7389056e-08,1.691767e-07
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111834.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,2.113542e-06,1.646745e-05,9.213309e-07,0.0010474479,0.99737227,0.0015544867,3.9521404e-07,1.8265592e-06,2.748931e-06,3.6717486e-07,5.0259825e-08,3.638047e-07
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111844_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,8.161527e-06,5.5567074e-05,5.494752e-05,0.0002105725,0.99099475,0.008553629,2.8609165e-06,2.8387083e-05,2.4543133e-05,2.3598961e-05,3.0930787e-06,2.1456835e-05
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111845_3.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,2.3041769e-06,0.0002509659,1.6258172e-06,0.0023090926,0.9017016,0.09567586,1.2197974e-06,2.095047e-05,2.4919213e-05,4.927141e-06,3.3018856e-07,1.1860003e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111847.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,5.0,抽穗开花-轻旱,1.0,0.00017761988,0.00085001154,0.00021658567,0.014677663,0.983307,0.00061387214,5.805944e-07,0.000112423506,1.511466e-05,9.372447e-06,1.11623e-06,9.1563725e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111848_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,3.0,开花成熟-重旱,5.0,抽穗开花-轻旱,7.0,抽穗开花-重旱,1.0,5.6668836e-07,1.4335548e-05,3.0386857e-06,7.765534e-05,0.99983966,3.7117472e-05,2.9813165e-08,2.3641658e-05,1.8597821e-06,7.738291e-07,4.516743e-08,2.96925e-07
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111849_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,2.3626205e-06,2.9525787e-05,4.4255094e-06,0.00064405584,0.989753,0.009535969,8.0923917e-07,6.5330105e-06,1.6585936e-05,2.1662188e-06,1.149271e-07,1.5098148e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111851.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,2.0036352e-06,9.354356e-05,1.0947176e-05,0.00071288086,0.99349713,0.0056550344,4.393108e-07,6.7838505e-06,1.3703676e-05,2.3513908e-06,1.3391566e-07,2.0999823e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111852_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,3.0,开花成熟-重旱,5.0,抽穗开花-轻旱,1.0,开花成熟-轻旱,1.0,4.2495685e-05,0.010624083,4.6445086e-05,0.28581235,0.6477606,0.055382,2.5287482e-06,0.00023123669,5.3374217e-05,1.38709065e-05,2.2072272e-06,6.451838e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111913_2.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,7.9879484e-08,5.0911563e-06,5.5724064e-07,5.1608367e-06,0.99993503,5.293231e-05,2.867425e-09,6.317472e-07,2.4494315e-07,1.157204e-07,1.6266052e-09,5.2688563e-08
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111915.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,1.0,4.4443743e-07,2.2316839e-05,7.748987e-06,1.1849773e-05,0.9992009,0.00075171975,1.9777778e-08,2.7822466e-06,3.9050934e-07,1.009015e-06,2.961214e-08,2.8498818e-07
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111916_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,1.0,开花成熟-轻旱,7.0,抽穗开花-重旱,1.0,3.195817e-07,7.1035392e-06,1.6000631e-06,3.6834724e-06,0.9999229,5.5897704e-05,3.3610657e-08,4.521589e-06,2.3428986e-06,8.4723246e-07,1.09185505e-08,1.234818e-07
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111917_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,7.0,抽穗开花-重旱,1.0,开花成熟-轻旱,1.0,4.1748663e-06,4.0010527e-05,8.726739e-06,2.393521e-05,0.999746,7.826073e-05,1.3498706e-07,5.5146804e-05,3.2668726e-05,5.9411727e-06,2.1681065e-07,1.4800502e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111918_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,8.0,起身拔节-中旱,1.0,3.238619e-06,3.3491815e-05,4.109257e-06,3.9580595e-05,0.9996693,0.0001764214,3.1798805e-07,3.0022353e-05,3.4535322e-05,3.827204e-06,1.3062305e-07,8.4854656e-07
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111919_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,7.0,抽穗开花-重旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,4.3215155e-06,1.4158085e-05,7.840462e-06,1.8795685e-05,0.9998659,2.5726056e-05,2.0079928e-07,4.909724e-05,8.903661e-06,1.7599256e-06,9.69427e-08,1.2077948e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111920_2.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,7.3174067e-07,4.76029e-06,6.0752825e-07,9.924154e-06,0.99990594,6.542401e-05,5.7758285e-07,4.3287087e-06,4.5680786e-06,7.189513e-07,4.9507445e-08,4.5881166e-07
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111921_3.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,7.0,抽穗开花-重旱,3.0,开花成熟-重旱,1.0,4.861655e-07,3.6432277e-06,7.893856e-07,8.474629e-06,0.9999062,4.9334092e-05,2.4332292e-07,2.3173683e-05,5.537661e-06,9.777106e-07,4.9558665e-08,4.353722e-07
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111923.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,1.0,开花成熟-轻旱,2.0,开花成熟-适宜,5.0,抽穗开花-轻旱,1.0,8.91682e-07,3.5496985e-05,3.0210198e-05,1.8756973e-05,0.99988604,2.273064e-05,7.1176767e-09,1.7348896e-06,3.5499963e-07,1.6514552e-06,3.5819856e-08,8.8166684e-07
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111924_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,1.0,开花成熟-轻旱,7.0,抽穗开花-重旱,1.0,1.085669e-05,0.0002253951,3.4792363e-05,6.736184e-05,0.99915326,0.00031174696,3.3667126e-07,0.00016291023,1.2914504e-05,6.775134e-06,5.3718446e-07,5.736907e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111925_2.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,7.0,抽穗开花-重旱,3.0,开花成熟-重旱,1.0,1.634299e-05,5.4722666e-05,2.5180123e-05,5.9771683e-05,0.99946696,0.0001734422,2.7913736e-06,7.379382e-05,4.710695e-05,1.6873291e-05,2.1339351e-06,2.2517588e-05
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111927.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,7.0,抽穗开花-重旱,1.0,6.6191205e-05,8.181017e-05,5.851791e-05,0.00017068551,0.99890196,0.00031348845,4.3632986e-06,0.00014301186,0.00010674801,3.4950543e-05,2.9799523e-06,6.016631e-05
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111933.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,8.0,起身拔节-中旱,1.0,7.6557336e-07,1.0642784e-05,2.6437142e-06,2.757726e-05,0.999627,0.0002912271,2.5617734e-07,1.5219663e-05,1.8493442e-05,1.504138e-06,2.669294e-08,5.5283186e-07
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111934_2.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,8.0,起身拔节-中旱,3.0,开花成熟-重旱,1.0,1.399973e-06,6.553483e-06,1.976635e-06,2.3061904e-05,0.9977144,0.0021015473,2.45354e-06,1.2890139e-05,0.00011171313,6.158671e-06,3.0488053e-07,4.422374e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111942_3.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,3.2405836e-07,1.2503074e-05,2.1264185e-07,1.7689412e-05,0.9997049,0.00026165615,1.3089713e-08,9.533674e-07,8.793912e-07,1.4895137e-07,9.933733e-09,9.819299e-08
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111944.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,9.0246664e-07,1.6582915e-05,2.9502672e-07,2.626934e-05,0.9991703,0.00077234226,5.677704e-08,4.5498064e-06,5.686466e-06,5.378093e-07,6.4186295e-08,5.510132e-07
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111945_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,8.9077946e-07,7.1208856e-06,5.6320346e-07,1.8692475e-05,0.9990588,0.00089959666,2.1719762e-07,2.7917108e-06,4.483294e-06,7.605208e-07,1.1992654e-07,1.4645798e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111947_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,8.0,起身拔节-中旱,1.0,7.3619117e-06,3.976731e-05,7.2523803e-06,8.183718e-05,0.9995968,0.00016447651,3.9490365e-07,1.9963602e-05,5.0761548e-05,7.7340255e-06,5.354043e-07,7.5334474e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111948_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,8.0,起身拔节-中旱,3.0,开花成熟-重旱,1.0,1.5872649e-05,3.7901988e-05,1.5368889e-05,0.00011699601,0.9990227,0.00052406505,1.0008783e-06,3.7182832e-05,0.0001517548,2.2974824e-05,2.1230605e-06,2.479449e-05
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111949_2.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,8.0,起身拔节-中旱,3.0,开花成熟-重旱,1.0,9.257382e-06,3.9676943e-05,4.817644e-06,9.9075085e-05,0.9981692,0.0014737289,2.358082e-06,2.4352765e-05,9.953535e-05,9.444569e-06,1.512179e-06,1.2280716e-05
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111950_2.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,8.0,起身拔节-中旱,1.0,2.349952e-06,6.585941e-06,1.5434717e-06,7.238545e-05,0.99974936,0.00013552172,1.2083653e-07,3.7167226e-06,1.9738342e-05,1.9415236e-06,2.3559173e-07,3.0480032e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111952.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,2.1053427e-06,2.9536193e-05,4.0457116e-06,3.5637982e-05,0.99951684,0.00038609255,1.4978508e-07,6.555e-06,9.203506e-06,3.1975474e-06,1.3846899e-07,2.136218e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111953.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,8.0,起身拔节-中旱,1.0,9.8987275e-06,5.8003923e-05,3.1889626e-06,0.00022531698,0.99479634,0.0047093807,2.1552923e-06,2.7106082e-05,0.00011700188,8.009753e-06,1.0900002e-06,6.950915e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112000.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,1.0,开花成熟-轻旱,2.0,开花成熟-适宜,1.0,2.725976e-06,7.19076e-05,2.5490695e-05,1.2831371e-05,0.9997731,7.984823e-05,5.7057257e-08,1.3860029e-05,6.053422e-06,3.3630217e-06,2.0744886e-07,2.8402303e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112002.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,1.0,开花成熟-轻旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,1.4914395e-05,0.0002106721,2.8292512e-05,4.896454e-05,0.999495,0.00015855284,2.0905065e-07,1.39272515e-05,6.3883754e-06,3.3721244e-06,6.635467e-07,5.409957e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112033.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,2.1815063e-06,1.6817767e-05,2.1322562e-06,5.934381e-05,0.99982053,8.186791e-05,2.4113518e-08,5.9291965e-06,6.5954487e-06,1.5038253e-06,1.4494655e-07,2.443374e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112034.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,3.0,开花成熟-重旱,5.0,抽穗开花-轻旱,1.0,开花成熟-轻旱,1.0,8.714986e-06,8.666472e-05,7.940543e-06,0.00021418305,0.9995074,8.956971e-05,1.2350326e-07,4.1784722e-05,2.6168893e-05,7.3729802e-06,3.1986107e-07,4.691645e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112035_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,1.0,开花成熟-轻旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,2.685884e-06,0.00025827263,8.042709e-06,7.0847665e-05,0.999564,8.9695575e-05,5.757523e-09,3.4513428e-06,7.938784e-07,6.9346004e-07,3.6420534e-08,7.950611e-07
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112037.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,1.0,开花成熟-轻旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,1.5359623e-06,4.0021077e-05,2.1352096e-06,2.2243157e-05,0.9998989,3.1547457e-05,6.1592336e-09,1.1807433e-06,9.4305636e-07,3.2530946e-07,2.7711172e-08,7.6013316e-07
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112038_2.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,5.0,抽穗开花-轻旱,1.0,6.9959056e-06,0.00030563783,1.8800596e-05,5.8114114e-05,0.99957794,2.5185776e-05,6.0240377e-09,4.26601e-06,7.185414e-07,6.4114187e-07,5.4995443e-08,1.126114e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112040_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,3.0,开花成熟-重旱,5.0,抽穗开花-轻旱,1.0,开花成熟-轻旱,1.0,6.6762325e-08,2.6048813e-06,1.4322883e-07,5.1528323e-06,0.9999888,3.061667e-06,6.967017e-11,6.4299066e-08,5.052767e-08,2.1190198e-08,7.0817724e-10,4.3377995e-08
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112042_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,6.1081215e-07,2.7130565e-05,1.1839118e-06,6.799918e-05,0.9998179,7.5717624e-05,5.8742966e-09,5.2276155e-06,2.5996812e-06,5.489998e-07,2.9076395e-08,7.245104e-07
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112044_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,6.8153963e-06,0.00014486302,5.7586076e-06,0.00016855316,0.9993876,0.00027453492,8.658356e-08,3.345038e-06,2.0726993e-06,1.1305747e-06,9.3878256e-08,2.097806e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112046.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,8.602329e-06,0.00020079841,2.8218178e-06,0.00033149787,0.99874324,0.0006846312,9.902683e-08,7.732743e-06,1.3810777e-05,1.9385323e-06,3.1842993e-07,3.2244247e-06
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112048_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,2.7179808e-06,3.7790476e-05,6.1120054e-06,5.4430948e-05,0.9992041,0.00065977377,1.0261828e-07,5.7628345e-06,1.2617535e-05,6.622723e-06,5.883941e-07,7.4866716e-06
../Image/Train_Image\test\抽穗开花-轻旱\IMG_20230413_115227_1.jpg,5,抽穗开花-轻旱,5.0,抽穗开花-轻旱,3.0,开花成熟-重旱,4.0,抽穗开花-中旱,1.0,开花成熟-轻旱,1.0,8.6527034e-05,0.0077790497,0.00031436214,0.0480232,0.033553746,0.90582854,0.00015658807,0.0005311556,0.00085547887,0.0005869894,0.0010365738,0.0008023783
../Image/Train_Image\test\抽穗开花-轻旱\IMG_20230413_115229_horizontal.jpg,5,抽穗开花-轻旱,5.0,抽穗开花-轻旱,4.0,抽穗开花-中旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,1.0,1.4448697e-05,0.0032559542,1.4596501e-05,0.0016377275,0.031495165,0.9627704,1.6595508e-05,0.000108652705,0.00059024437,2.6612706e-05,8.403476e-06,1.255946e-05
../Image/Train_Image\test\抽穗开花-轻旱\IMG_20230413_115232_1.jpg,5,抽穗开花-轻旱,5.0,抽穗开花-轻旱,4.0,抽穗开花-中旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,1.0,7.777555e-07,0.0004044328,9.021778e-07,0.00028593768,0.00076602155,0.9985133,1.6463413e-05,6.232431e-07,6.951231e-06,3.6201047e-07,7.050284e-07,5.966666e-07
../Image/Train_Image\test\抽穗开花-轻旱\IMG_20230413_115237_1.jpg,5,抽穗开花-轻旱,5.0,抽穗开花-轻旱,4.0,抽穗开花-中旱,3.0,开花成熟-重旱,6.0,抽穗开花-适宜,1.0,1.4495362e-07,1.8208986e-05,1.8913956e-07,7.114266e-05,0.000694754,0.99914193,6.8920825e-05,1.832202e-07,3.0565022e-06,9.901914e-08,1.07562805e-07,1.0167869e-07
../Image/Train_Image\test\抽穗开花-轻旱\IMG_20230413_115237_horizontal.jpg,5,抽穗开花-轻旱,5.0,抽穗开花-轻旱,4.0,抽穗开花-中旱,6.0,抽穗开花-适宜,3.0,开花成熟-重旱,1.0,4.0193026e-08,7.0049873e-07,2.7335963e-08,4.655351e-06,0.00031489108,0.99965596,2.0417487e-05,1.8741293e-08,2.6923967e-06,2.968213e-08,7.804748e-08,6.595325e-08
../Image/Train_Image\test\抽穗开花-轻旱\IMG_20230413_115238_horizontal.jpg,5,抽穗开花-轻旱,5.0,抽穗开花-轻旱,4.0,抽穗开花-中旱,3.0,开花成熟-重旱,6.0,抽穗开花-适宜,1.0,7.043437e-08,5.0845656e-06,2.7064377e-08,2.6274802e-05,0.00014232416,0.9998012,1.6352526e-05,5.456404e-08,7.5665644e-06,3.710972e-08,1.604669e-07,8.6975994e-08
../Image/Train_Image\test\抽穗开花-轻旱\IMG_20230413_115239_horizontal.jpg,5,抽穗开花-轻旱,5.0,抽穗开花-轻旱,4.0,抽穗开花-中旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,1.0,2.4705136e-07,0.00030171283,3.9226575e-07,0.000130592,0.0012697484,0.99828416,3.706179e-06,1.2915416e-06,5.9379477e-06,3.325115e-07,1.2857969e-07,1.775393e-07
../Image/Train_Image\test\抽穗开花-轻旱\IMG_20230413_115240_horizontal.jpg,5,抽穗开花-轻旱,5.0,抽穗开花-轻旱,4.0,抽穗开花-中旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,1.0,1.6994956e-07,0.00013559042,2.1264735e-07,0.00013321194,0.00085443544,0.9988625,3.842943e-06,8.361214e-07,7.229554e-06,1.8322957e-07,9.9024675e-08,1.355257e-07
../Image/Train_Image\test\抽穗开花-轻旱\IMG_20230413_115241_horizontal.jpg,5,抽穗开花-轻旱,5.0,抽穗开花-轻旱,4.0,抽穗开花-中旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,1.0,4.279558e-07,0.00023940018,6.9522935e-07,9.517997e-05,0.0016271668,0.9980123,7.39551e-06,1.8981453e-06,1.0768052e-05,8.677663e-07,4.1121154e-07,4.3601625e-07
../Image/Train_Image\test\抽穗开花-轻旱\IMG_20230413_115355_1.jpg,5,抽穗开花-轻旱,5.0,抽穗开花-轻旱,4.0,抽穗开花-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,3.3089023e-06,0.00023586939,6.5480604e-06,0.0006659597,0.13552922,0.8634992,1.1968181e-05,1.184768e-05,1.7557912e-05,2.8753618e-06,8.552836e-07,1.8260272e-06
../Image/Train_Image\test\抽穗开花-轻旱\IMG_20230413_115356_2.jpg,5,抽穗开花-轻旱,5.0,抽穗开花-轻旱,4.0,抽穗开花-中旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,1.0,1.4681606e-07,8.444759e-05,6.1502175e-07,2.181547e-05,0.0043917173,0.9954953,1.2815917e-06,2.2825675e-06,8.399867e-07,2.4826596e-07,9.501188e-08,1.1303251e-07
../Image/Train_Image\test\抽穗开花-轻旱\IMG_20230413_115357_horizontal.jpg,5,抽穗开花-轻旱,5.0,抽穗开花-轻旱,4.0,抽穗开花-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,6.5948036e-10,5.014783e-07,7.50629e-10,1.9765573e-06,6.6607834e-05,0.99993074,1.650212e-07,3.8481334e-09,1.4087999e-08,2.637822e-10,3.991887e-10,2.6539712e-10
