图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-4-预测ID,top-4-预测名称,top-n预测正确,开花成熟-中旱-预测置信度,开花成熟-轻旱-预测置信度,开花成熟-适宜-预测置信度,开花成熟-重旱-预测置信度,抽穗开花-中旱-预测置信度,抽穗开花-轻旱-预测置信度,抽穗开花-适宜-预测置信度,抽穗开花-重旱-预测置信度,起身拔节-中旱-预测置信度,起身拔节-轻旱-预测置信度,起身拔节-适宜-预测置信度,起身拔节-重旱-预测置信度
../Image/Train_Image\test\开花成熟-重旱\IMG_20230523_172918_1.jpg,3,开花成熟-重旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,7.0,抽穗开花-重旱,2.0,开花成熟-适宜,1.0,0.0014814758,0.0044126697,0.0022605453,0.9886924,0.00028963803,2.8587581e-05,1.3590682e-06,0.002736656,3.723236e-05,6.131309e-06,1.8444745e-06,3.7785157e-05
../Image/Train_Image\test\开花成熟-重旱\IMG_20230523_172920.jpg,3,开花成熟-重旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,7.0,抽穗开花-重旱,2.0,开花成熟-适宜,1.0,0.000727983,0.008035443,0.0010031824,0.98614013,0.0002149268,2.4805831e-05,1.045978e-06,0.0037705956,2.526533e-05,6.4757655e-06,1.9757165e-06,4.0021503e-05
../Image/Train_Image\test\开花成熟-重旱\IMG_20230523_172922_1.jpg,3,开花成熟-重旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,7.0,抽穗开花-重旱,2.0,开花成熟-适宜,1.0,0.00086687744,0.050593313,0.00090025266,0.93659204,0.00044228288,6.818109e-05,4.205924e-06,0.010297228,5.262018e-05,2.8523826e-05,8.007715e-06,0.00012436959
../Image/Train_Image\test\开花成熟-重旱\IMG_20230523_172924.jpg,3,开花成熟-重旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,7.0,抽穗开花-重旱,0.0,开花成熟-中旱,1.0,0.0012151172,0.026316877,0.00086639577,0.9648394,0.00020730987,3.191488e-05,3.1348263e-06,0.006365981,3.8336075e-05,1.7470375e-05,6.564674e-06,7.066951e-05
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111814_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,1.0,0.0001973053,0.0011378997,0.0014801583,0.00014429177,0.48993888,0.1616934,0.0001616671,0.0154180005,0.043806087,0.1516436,0.021736955,0.10085182
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111815_3.jpg,4,抽穗开花-中旱,5.0,抽穗开花-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,4.0,抽穗开花-中旱,1.0,3.013357e-05,0.00057555095,0.00021093675,3.0226132e-05,0.19017518,0.25878698,0.00026221352,0.010436359,0.054081675,0.24202156,0.045271993,0.1949935
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111818.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,1.0,0.00010742767,0.0010724199,0.00082496187,0.000150612,0.38540903,0.21328625,0.00023464113,0.030704506,0.04651921,0.16197422,0.029891038,0.12097885
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111819_3.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,1.0,0.00010493842,0.0012959334,0.00075067027,0.00017342612,0.48022693,0.17195956,0.00012959463,0.03734079,0.030609865,0.13797799,0.024268819,0.10939988
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111829.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,1.0,1.6206568e-05,0.0030497087,0.0002324624,9.7015065e-05,0.3945371,0.36380202,0.00039581556,0.021005154,0.028317599,0.06113528,0.014708191,0.1110591
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111830_3.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,1.0,2.1720687e-05,0.0019726101,0.00025508527,0.00010259495,0.38612312,0.34054226,0.00031567432,0.019213343,0.03249243,0.07130852,0.01696416,0.12819192
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111832_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,1.0,6.517893e-05,0.0007981379,0.00066598004,0.00010992742,0.5558476,0.18062119,8.22911e-05,0.022317816,0.027412482,0.10422356,0.015355992,0.08884355
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111834.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,1.0,9.741742e-05,0.0011366372,0.00079720933,0.00015526693,0.43490764,0.1950691,0.00016140695,0.040273488,0.03459368,0.14428516,0.026662493,0.11613657
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111844_1.jpg,4,抽穗开花-中旱,5.0,抽穗开花-轻旱,4.0,抽穗开花-中旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,1.0,7.3324686e-06,0.0018967636,0.00018936844,6.8385016e-05,0.3060194,0.4971526,0.00071430526,0.025295597,0.025765864,0.04988231,0.016778037,0.07470604
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111845_3.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,1.0,2.2857308e-05,0.0012735167,0.0003788523,0.000104016915,0.68814945,0.16376437,6.529306e-05,0.009361109,0.015014591,0.038805485,0.0068052416,0.075007185
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111847.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,1.0,2.9769702e-05,0.0011873606,0.0002571905,6.5604334e-05,0.354637,0.25728592,0.00013004725,0.018764643,0.032858998,0.11788578,0.02251319,0.19269292
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111848_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,5.0,抽穗开花-轻旱,1.0,4.2941858e-05,0.00093113136,0.0002758129,3.521081e-05,0.25655162,0.17622499,0.00013860493,0.00975842,0.03440065,0.24822927,0.04134559,0.22941236
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111849_1.jpg,4,抽穗开花-中旱,5.0,抽穗开花-轻旱,4.0,抽穗开花-中旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,1.0,1.2487648e-05,0.0017763531,0.0002215702,3.6322956e-05,0.2282506,0.36901334,0.0008080733,0.0070530833,0.05048711,0.12614803,0.034346346,0.17922395
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111851.jpg,4,抽穗开花-中旱,5.0,抽穗开花-轻旱,4.0,抽穗开花-中旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,1.0,6.579594e-06,0.0012849834,0.00014913989,2.583662e-05,0.29418322,0.42556584,0.00043589444,0.004764052,0.044365026,0.061598852,0.016562225,0.14978725
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111852_1.jpg,4,抽穗开花-中旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,5.0,抽穗开花-轻旱,4.0,抽穗开花-中旱,1.0,5.7216253e-05,0.0016034732,0.00027579736,4.727277e-05,0.15050337,0.15484978,0.0002290114,0.017920941,0.03644638,0.31641242,0.06804024,0.2506982
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111913_2.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.989551e-06,0.00018273837,0.00022903134,1.0905413e-05,0.85910517,0.11394246,8.151466e-06,0.0008621291,0.008252074,0.0051450906,0.00069347466,0.01136147
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111915.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,5.123215e-07,9.532383e-05,9.1346774e-05,8.271889e-06,0.8296495,0.15286893,5.205534e-06,0.0014584879,0.0050051995,0.0027157033,0.00043563027,0.0076152594
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111916_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,1.0,1.2303914e-06,9.461083e-05,0.0002405259,7.36918e-06,0.9361066,0.0511882,2.8402865e-06,0.00031652313,0.0052765734,0.0016821042,0.0001660573,0.004831659
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111917_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,1.0,1.3177358e-05,0.0010189882,0.00064986397,7.679028e-05,0.89510214,0.07135052,2.6557125e-05,0.0016231243,0.013272525,0.0039504813,0.0005083334,0.011687677
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111918_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,1.0,1.3446756e-05,0.00078184996,0.0008372229,7.9617035e-05,0.91451645,0.058871683,1.754773e-05,0.0020261772,0.009982481,0.003518204,0.00043294588,0.0083205355
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111919_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,5.1368344e-05,0.0016050175,0.0013019178,0.0001787942,0.91651744,0.038417,2.029441e-05,0.0029933772,0.0124826925,0.0065408405,0.00066968554,0.018239245
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111920_2.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,11.0,起身拔节-重旱,5.0,抽穗开花-轻旱,9.0,起身拔节-轻旱,1.0,0.0005085465,0.0037267546,0.003703542,0.0005814109,0.85923404,0.02785432,3.5730038e-05,0.009064464,0.01806439,0.024295362,0.0024185334,0.047141377
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111921_3.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,5.5168668e-05,0.0043585612,0.0012598746,0.00038520884,0.855539,0.068803616,4.8205184e-05,0.012666725,0.01495109,0.012083389,0.001561618,0.026959356
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111923.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,1.0,2.9965745e-06,0.00031542382,0.00015769544,5.2742907e-06,0.55283296,0.25236833,3.3485758e-05,0.0010965499,0.029503932,0.053978793,0.008527029,0.10079471
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111924_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,9.644183e-05,0.011408133,0.0007602942,0.00023684031,0.64097977,0.15522261,0.0003430081,0.006634611,0.05361338,0.02705978,0.004130403,0.095741116
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111925_2.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,11.0,起身拔节-重旱,5.0,抽穗开花-轻旱,8.0,起身拔节-中旱,1.0,0.00020497119,0.0023257218,0.0015082462,0.00014972905,0.79898006,0.061316587,7.284133e-05,0.00240251,0.038257156,0.02293308,0.0021724503,0.06612962
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111927.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,8.400946e-05,0.0010565951,0.0011278031,5.282109e-05,0.80977404,0.067171276,5.0687122e-05,0.0008489337,0.042607702,0.016378662,0.0013905872,0.057242267
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111933.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,2.4785784e-05,0.0009302638,0.001252362,0.00011218886,0.8930422,0.06715264,2.647931e-05,0.0020402218,0.012338093,0.0052933963,0.00071583694,0.01598333
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111934_2.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,1.0,1.2513013e-05,0.00045045285,0.0010016996,3.9666167e-05,0.9275939,0.046906713,1.0504496e-05,0.0005733754,0.010701392,0.0026308529,0.0002717879,0.009386184
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111942_3.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,5.0,抽穗开花-轻旱,1.0,0.0006583902,0.010393232,0.0017182564,0.0004849737,0.4690896,0.09561741,0.00031609312,0.016920844,0.076025784,0.12032646,0.013726815,0.18096022
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111944.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,5.0,抽穗开花-轻旱,1.0,0.0005905663,0.009257052,0.0015482188,0.0003935996,0.40360713,0.093226835,0.00033573117,0.01622874,0.0770402,0.1520271,0.017019417,0.21541259
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111945_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,0.0008908848,0.0057603475,0.0027837944,0.0003510619,0.57678956,0.068737864,0.00020686102,0.0072745294,0.077359945,0.09199801,0.0091580665,0.14498295
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111947_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,0.00021663093,0.0027067068,0.0026815494,0.00015322426,0.85347486,0.05253878,5.5927794e-05,0.0018121911,0.030062977,0.01716225,0.0015989541,0.033200353
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111948_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,0.0001891343,0.0033140697,0.0022876298,0.00013409175,0.81813866,0.06553938,8.623278e-05,0.0018930846,0.040230427,0.019670121,0.0018850433,0.042
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111949_2.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,0.0002734765,0.0034305367,0.0022268493,0.00021604092,0.8109002,0.05867552,7.8877616e-05,0.00262015,0.03884126,0.020740245,0.0019564102,0.05561085
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111950_2.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,9.0,起身拔节-轻旱,1.0,0.0006038623,0.0030807063,0.0030647577,0.0002570142,0.79319793,0.03826533,6.2243496e-05,0.003923923,0.04013114,0.03857638,0.0032266534,0.07033469
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111952.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,7.945564e-05,0.0013178268,0.0011835012,6.885861e-05,0.83969927,0.060367722,3.7768412e-05,0.0013773969,0.030607725,0.020270774,0.0017284072,0.041047163
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_111953.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,9.0,起身拔节-轻旱,1.0,0.00066070555,0.0037249762,0.0028287077,0.00021473333,0.7307272,0.05073302,9.680396e-05,0.0035899915,0.054648746,0.051529244,0.0041283527,0.0897361
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112000.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,6.2750073e-06,0.00035116918,0.00035578472,1.4069197e-05,0.891325,0.07179624,1.1365995e-05,0.00034218322,0.01396294,0.0041910876,0.00042924387,0.016823769
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112002.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,0.00015385196,0.0018128138,0.0013863827,9.469824e-05,0.7977846,0.06767841,7.130782e-05,0.0016354496,0.042900484,0.022466663,0.002151129,0.057646282
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112033.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,2.3448423e-05,0.00049106736,0.00089623954,6.4981316e-05,0.9374988,0.03423379,8.240571e-06,0.001180496,0.0090170065,0.004214265,0.0004052948,0.01145012
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112034.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,6.2262075e-06,0.00020493435,0.00038175203,2.5005094e-05,0.9438544,0.035756115,3.5904823e-06,0.00080073747,0.0061296592,0.0028868022,0.00027279207,0.009498556
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112035_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,6.871545e-05,0.001520368,0.0007854099,9.184618e-05,0.8282669,0.06403327,3.654678e-05,0.0017766996,0.025849486,0.014850609,0.0017527924,0.059210476
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112037.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,2.6073909e-05,0.0012082999,0.00059594796,4.630784e-05,0.8624754,0.069956675,2.7980508e-05,0.0010326027,0.021583332,0.009492777,0.001047964,0.031649742
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112038_2.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,9.186715e-05,0.0016174378,0.0012197831,0.00012618308,0.85277224,0.057004113,3.6823352e-05,0.0025182127,0.023650307,0.015853781,0.0017031406,0.04130103
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112040_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.19658525e-05,0.0007320404,0.0002761302,2.6206686e-05,0.78933305,0.09589295,2.147911e-05,0.0014212175,0.020301979,0.019701764,0.0024295866,0.069244534
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112042_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,7.293848e-05,0.0012804776,0.00084398274,0.00013745409,0.825904,0.06531579,3.8073205e-05,0.0034188249,0.021899216,0.018400636,0.0024486072,0.05789374
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112044_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,11.0,起身拔节-重旱,5.0,抽穗开花-轻旱,9.0,起身拔节-轻旱,1.0,0.00038699943,0.0071686246,0.0021745272,0.0006464197,0.7388223,0.05553621,9.333088e-05,0.013624926,0.034498475,0.045406897,0.005656066,0.091595426
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112046.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,11.0,起身拔节-重旱,5.0,抽穗开花-轻旱,9.0,起身拔节-轻旱,1.0,0.00019442664,0.003648722,0.0011751454,0.00019432801,0.62882084,0.08734213,9.790221e-05,0.008846728,0.04822461,0.08078313,0.008402002,0.12809013
../Image/Train_Image\test\抽穗开花-中旱\IMG_20230415_112048_1.jpg,4,抽穗开花-中旱,4.0,抽穗开花-中旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.699119e-05,0.000552343,0.00034433417,2.2552833e-05,0.7574327,0.11806314,2.7625749e-05,0.0013451421,0.030037202,0.022209508,0.0025033078,0.066583715
../Image/Train_Image\test\抽穗开花-轻旱\IMG_20230413_115227_1.jpg,5,抽穗开花-轻旱,5.0,抽穗开花-轻旱,4.0,抽穗开花-中旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,1.0,7.2923683e-07,0.0003587154,4.716576e-05,8.732772e-06,0.28807503,0.59962857,0.00017640811,0.012466394,0.016043603,0.04012835,0.010330649,0.03257245
../Image/Train_Image\test\抽穗开花-轻旱\IMG_20230413_115229_horizontal.jpg,5,抽穗开花-轻旱,5.0,抽穗开花-轻旱,4.0,抽穗开花-中旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,1.0,8.580917e-06,0.0004133879,0.00010640407,1.4472065e-05,0.2097364,0.4089669,0.00025426966,0.00944258,0.053351272,0.16071418,0.033845633,0.12203833
../Image/Train_Image\test\抽穗开花-轻旱\IMG_20230413_115232_1.jpg,5,抽穗开花-轻旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,4.988964e-06,0.0014219456,7.118158e-05,1.2768814e-05,0.045563273,0.40011206,0.01582738,0.0058986093,0.08621712,0.12600343,0.073285565,0.24348003
../Image/Train_Image\test\抽穗开花-轻旱\IMG_20230413_115237_1.jpg,5,抽穗开花-轻旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,1.0,6.572073e-06,0.0013291852,8.402463e-05,1.332335e-05,0.04141916,0.3230581,0.011255272,0.0062161274,0.08510502,0.16831039,0.09691511,0.26394153
../Image/Train_Image\test\抽穗开花-轻旱\IMG_20230413_115237_horizontal.jpg,5,抽穗开花-轻旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,7.1526365e-06,0.0010489194,0.00011788189,1.6999333e-05,0.051286884,0.41286194,0.010961155,0.0057855034,0.08468021,0.13049911,0.068168335,0.23122887
../Image/Train_Image\test\抽穗开花-轻旱\IMG_20230413_115238_horizontal.jpg,5,抽穗开花-轻旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,8.920341e-06,0.0013635957,0.00012651263,2.211352e-05,0.05233422,0.42652175,0.013621192,0.008659961,0.07977435,0.13483644,0.07958909,0.19912432
../Image/Train_Image\test\抽穗开花-轻旱\IMG_20230413_115239_horizontal.jpg,5,抽穗开花-轻旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,4.0,抽穗开花-中旱,9.0,起身拔节-轻旱,1.0,5.323535e-06,0.0010970047,0.000100556324,1.5569974e-05,0.10340118,0.5374186,0.003305704,0.0067420835,0.055729073,0.10017925,0.045167804,0.1449381
../Image/Train_Image\test\抽穗开花-轻旱\IMG_20230413_115240_horizontal.jpg,5,抽穗开花-轻旱,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,4.0,抽穗开花-中旱,1.0,6.575929e-06,0.0011398492,0.00011755951,1.8611458e-05,0.07624067,0.5274471,0.0061984407,0.0067139314,0.071329944,0.107628286,0.054405797,0.14594683
